Latitude,Longitude,Pin Type,id,Name,Size,City,Country,Zip/Postal Code
39.36225, -76.58812, friendPin, 1197, Aaron the Gardener, farm, Baltimore, MD, 21239
39.295306, -76.62118, friendPin, 1198, Tab, planter_box_etc, Baltimore, AL, 21201
39.385006, -76.54177, friendPin, 1199, Corrines garden, medium_20x20, Park ills, MD, 21234
39.288607, -76.59116, friendPin, 1200, Tba, small_10x10, Baltimore, MD, 21231
39.328957, -76.63361, familyPin, 1201, Emilos, small_10x10, Baltimore, MD, 21211
39.338156, -76.76438, friendPin, 1202, Kims garden, small_10x10, Baltimore, MD, 21244
39.328957, -76.63361, familyPin, 1203, Emilios, planter_box_etc, Baltimore, MD, 21211
39.419105, -76.78388, friendPin, 1204, Carols garden, small_10x10, Baltimore, MD, 21117
39.508177, -76.18066, familyPin, 1205, Billss passion, planter_box_etc, Aberdeen, MD, 21001
39.295306, -76.62118, friendPin, 1206, Tba, small_10x10, Baltimore, MD, 21201
39.296507, -76.60693, friendPin, 1207, Tba, planter_box_etc, Baltimore, MD, 21202
39.36225, -76.58812, familyPin, 1208, Lins garden, planter_box_etc, Baltimore, MD, 21239
39.36225, -76.58812, familyPin, 1209, Tba, small_10x10, Baltimore, MD, 21239
39.175004, -76.85319, communityPin, 1210, LCI Garden, medium_20x20, Baltimore, MD, 21046
39.311474, -76.58283, friendPin, 1211, Artist in the kitchen, large_over_20x20, Baltimore, MD, 21213
39.39667, -76.965, friendPin, 1212, The patio garden, planter_box_etc, Baltimore, MD, 21784
39.295306, -76.62118, friendPin, 1213, Paulas garden, planter_box_etc, Baltimore, MD, 21201
39.229507, -76.61203, friendPin, 1214, Tzvis, planter_box_etc, Baltimore, AL, 21225
39.656737, -76.66001, friendPin, 1215, Tba, planter_box_etc, Baltimore, MD, 21120
39.295306, -76.62118, friendPin, 1216, Bob bobs garden, small_10x10, Baltimore, MD, 21201
39.311474, -76.58283, friendPin, 1217, Tab, planter_box_etc, BaLtimore, MD, 21213
39.311474, -76.58283, friendPin, 1218, Tba, planter_box_etc, Baltimore, MD, 21213
40.264708, -74.82295, friendPin, 1219, Tba, small_10x10, Trenton, NJ, 08628
39.345456, -76.68038, friendPin, 1220, Tba, planter_box_etc, Baltimore, MD, 21215
39.295306, -76.62118, friendPin, 1221, Sandysfeast, planter_box_etc, Baltimore, MD, 21201
39.295306, -76.62118, friendPin, 1222, Alis, planter_box_etc, Baltimore, MD, 21201
39.295306, -76.62118, friendPin, 1223, Gardens of hope, medium_20x20, Upton, MD, 21201
39.134062, -76.8579, friendPin, 1224, Sherlenes garden, planter_box_etc, Baltimore, MD, 20723
39.295306, -76.62118, friendPin, 1225, Jessicas garden, planter_box_etc, Baltimore, MD, 21201
39.049377, -76.49892, friendPin, 1226, Rosies garden, small_10x10, Baltimore, MD, 21012
39.288607, -76.59116, communityPin, 1227, Tab, planter_box_etc, Baltimore, MD, 21231
39.2903848, -76.6121893, friendPin, 1228, Tba, large_over_20x20, Baltimore, MD, 21124
38.925358, -76.05652, friendPin, 1229, Cats, small_10x10, Exetet, NH, 21679
39.324406, -76.7176, familyPin, 1230, Blake Gardens, small_10x10, Baltimore, MD, 21207
39.427058, -76.30183, friendPin, 1231, Elelyns garden, planter_box_etc, Harford, MD, 21040
39.613293, -76.84802, friendPin, 1232, Amys garden, planter_box_etc, Hampstead, MD, 21074
39.295306, -76.62118, friendPin, 1233, Katys Garden, planter_box_etc, Baltimore, MD, 21201
39.295306, -76.62118, friendPin, 1234, Megs Garden, planter_box_etc, Baltimore, MD, 21201
39.020359, -77.0115, familyPin, 1235, Ashleighs Garn, planter_box_etc, Woodbridge, VA, 20901
39.295306, -76.62118, friendPin, 1236, Chris garden, small_10x10, Baltimore, MD, 21201
39.273107, -76.62613, familyPin, 1237, Tba, planter_box_etc, Baltimore, MD, 21230
39.36225, -76.58812, friendPin, 1238, Pauls Garden, planter_box_etc, Baltimore, MD, 21239
39.2903848, -76.6121893, friendPin, 1239, Tba, medium_20x20, Baltimore, MD, 21223
39.162225, -76.59444, friendPin, 1240, Howard Farms, small_10x10, Baltimore, MD, 21060
39.506853, -76.90953, friendPin, 1241, Tba, planter_box_etc, Baltimore, MD, 21048
39.36225, -76.58812, friendPin, 1242, Survival, small_10x10, Baltimore, MD, 21239
39.324406, -76.7176, familyPin, 1243, Sons garden, large_over_20x20, Baltimore, MD, 21207
39.079902, -76.70867, friendPin, 1244, Tba, planter_box_etc, Linden, AL, 21113
39.36225, -76.58812, familyPin, 1245, Jordans garden, medium_20x20, Baltimore county, MD, 21239
39.36225, -76.58812, friendPin, 1246, Toms place, small_10x10, Baltimore County, MD, 21239
39.341107, -76.54085, friendPin, 1247, 4404, large_over_20x20, Baltimore, MD, 21206
39.36225, -76.58812, friendPin, 1248, Garys, planter_box_etc, Baltimore, MD, 21239
39.345456, -76.68038, friendPin, 1249, Marilyns Garden, planter_box_etc, Baltimore, MD, 21215
39.278056, -76.74002, friendPin, 1250, None, planter_box_etc, Catonsville, MD, 21228
39.306306, -76.63786, friendPin, 1251, Tab, small_10x10, Baltimore, MD, 21217
39.435789, -76.63614, friendPin, 1252, Marias, medium_20x20, Timonium, MD, 21093
39.36225, -76.58812, friendPin, 1253, Birts garden, small_10x10, Baltimore, MD, 21239
39.328957, -76.63361, familyPin, 1254, ., small_10x10, Baltimore, MD, 21211
39.352496, -76.63452, friendPin, 1255, None, small_10x10, Baltimore, AL, 21210
41.264531, -96.04798, friendPin, 1256, Danas Garden, planter_box_etc, Omaha, NE, 68114
39.36225, -76.58812, friendPin, 1257, The Magic Jungle, medium_20x20, Baltimore, MD, 21239
39.325956, -76.60602, friendPin, 1258, Tba, small_10x10, Baltimore, MD, 21218
39.419105, -76.78388, friendPin, 1259, Williams Family, planter_box_etc, Baltimote, MD, 21117
39.36225, -76.58812, friendPin, 1260, Moores, planter_box_etc, Baltimore, MD, 21239
39.306306, -76.63786, friendPin, 1261, Leonards Garden, planter_box_etc, Baltimore, AL, 21217
39.376879, -76.7287, friendPin, 1262, Tba, planter_box_etc, Baltimore, MD, 21208
39.258226, -76.713149, friendPin, 1263, Megans Garden, planter_box_etc, Baltimore, MD, 21250
39.419105, -76.78388, friendPin, 1264, None, planter_box_etc, Owings Mill, MD, 21117
39.325956, -76.60602, friendPin, 1265, Justins Garden, small_10x10, Baltimore, MD, 21218
39.435789, -76.63614, friendPin, 1266, Tomato Place, medium_20x20, Lutherville, MD, 21093
39.36225, -76.58812, friendPin, 1267, Na, planter_box_etc, Baltimore, MD, 21239
39.284856, -76.6878, friendPin, 1268, None, planter_box_etc, Baltimore, MD, 21229
42.047178, -87.89058, friendPin, 1269, Tba, planter_box_etc, Chicago, IL, 60016
39.324406, -76.7176, familyPin, 1270, Baileys Garden, small_10x10, Baltimore, MD, 21207
39.288607, -76.59116, friendPin, 1271, Derricks Garden, planter_box_etc, Baltimore, MD, 21231
39.385006, -76.54177, friendPin, 1272, Patience, planter_box_etc, Baltimore, MD, 21234
39.311474, -76.58283, friendPin, 1273, Ginger, planter_box_etc, Baltimore, MD, 21213
39.36225, -76.58812, friendPin, 1274, Sharon&;s, planter_box_etc, Baltimore county, MD, 21239
37.236753, -79.93549, friendPin, 1275, The Gee Plot, planter_box_etc, Baltimore, MD, 24014
39.385006, -76.54177, friendPin, 1276, Saachis Garden, planter_box_etc, Reistertown, MD, 21234
39.324406, -76.7176, friendPin, 1277, Karens Garden, planter_box_etc, Howard County, MD, 21207
39.288607, -76.59116, friendPin, 1278, Joanne&amp;#039, small_10x10, Baltimore, MD, 21231
39.363456, -76.61142, friendPin, 1279, Ross Garden, planter_box_etc, Baltimore, MD, 21212
39.306306, -76.63786, friendPin, 1280, Tracys Garden, small_10x10, Baltimore, MD, 21217
39.419105, -76.78388, friendPin, 1281, Maggie/ Garden, small_10x10, Baltimore, MD, 21117
39.325956, -76.60602, friendPin, 1282, Brentwood Community Garden, large_over_20x20, Baltimore, MD, 21218
38.370044, -76.43328, friendPin, 1283, Cra Garden, large_over_20x20, Lusty, MD, 20657
38.999759, -77.10185, friendPin, 1284, SteveS Garden, medium_20x20, Bethesda, MD, 20814
39.325956, -76.60602, friendPin, 1285, Marquiss Garden, small_10x10, Baltimore, MD, 21218
39.296507, -76.60693, friendPin, 1286, None, large_over_20x20, Baltimore, MD, 21202
39.2903848, -76.6121893, friendPin, 1287, Juliets Sanctuary, planter_box_etc, Baltimore, MD, 21133
39.435789, -76.63614, friendPin, 1288, Marys Garden, medium_20x20, Baltimore, MD, 21093
39.284607, -76.55696, friendPin, 1289, Fatimas paradise, small_10x10, Baltimore, MD, 21224
39.207523, -76.82527, friendPin, 1290, Shadow Oaks, medium_20x20, Baltimore, MD, 21045
39.295306, -76.62118, friendPin, 1291, Taylors garden, small_10x10, Baltimore, MD, 21201
41.326664, -84.111701, familyPin, 1292, n/a, small_10x10, palmdale, MI, 43550
39.345456, -76.68038, friendPin, 1293, First time around, planter_box_etc, Baltimore, MD, 21215
38.329718, -85.63299, familyPin, 1294, winona apt bld, small_10x10, la, CA, 40027
34.277648, -118.50047, familyPin, 1295, my garden, small_10x10, granada, CA, 91344
39.351857, -76.56399, friendPin, 1296, None, small_10x10, Baltimore, MD, 21214
39.351857, -76.56399, friendPin, 1297, Waynes garden, planter_box_etc, Baltimore, MD, 21214
34.098908, -118.36241, familyPin, 1298, n/a, small_10x10, LA, CA, 90046
34.03056, -118.39804, familyPin, 1299, hopewood, small_10x10, la, CA, 90034
39.376879, -76.7287, friendPin, 1300, Semajs, planter_box_etc, Baltimore, MD, 21208
39.351857, -76.56399, friendPin, 1301, Sandi, small_10x10, Baltimore, MD, 21214
34.063209, -118.43643, familyPin, 1302, magic, planter_box_etc, la, CA, 90024
39.325956, -76.60602, friendPin, 1303, Pops Garden, small_10x10, Baltimore, MD, 21218
34.098859, -118.32745, familyPin, 1304, EMILIO, medium_20x20, panorama, CA, 90028
39.069108, -76.97834, friendPin, 1305, Urban Oasis, planter_box_etc, Caltimore, MD, 20904
34.143856, -118.39429, familyPin, 1306, COOPER MANIA, small_10x10, STUDIO CITY, CA, 91604
39.295306, -76.62118, friendPin, 1307, Illustre Tara Gardens, planter_box_etc, Baltimore, MD, 21201
34.111208, -118.28842, familyPin, 1308, DANCK GARDEN, medium_20x20, LA, CA, 90027
39.310006, -76.67029, friendPin, 1309, Marshall Eddie Conwright community garden, medium_20x20, Baltimore, MD, 21216
39.554644, -76.11118, friendPin, 1310, Nongrace, planter_box_etc, Harve de grace, MD, 21078
38.95211, -77.02097, friendPin, 1311, None, planter_box_etc, Washington, DC, 20011
39.399639, -76.58418, friendPin, 1312, None, planter_box_etc, Towson, MD, 21286
39.167708, -76.71706, friendPin, 1313, J and A patch, planter_box_etc, Hanover, MD, 21076
39.296507, -76.60693, friendPin, 1314, Bottle wall, planter_box_etc, Baltimore, MD, 21202
39.296507, -76.60693, friendPin, 1315, Window side experiments, planter_box_etc, Baltimore, MD, 21202
39.325956, -76.60602, familyPin, 1316, Garden of good and evil, medium_20x20, Baltimore, AL, 21218
39.296507, -76.60693, familyPin, 1317, Mariahs Garden, planter_box_etc, Baltimore, AL, 21202
39.295306, -76.62118, friendPin, 1318, None, planter_box_etc, Baltimore, MD, 21201
39.2903848, -76.6121893, familyPin, 1319, Back 40, large_over_20x20, Baltimore, MD, 21223
39.325956, -76.60602, friendPin, 1320, Happy Planet, medium_20x20, Baltimore, MD, 21218
39.310006, -76.67029, friendPin, 1321, Kelleys Corner, planter_box_etc, Baltimore, MD, 21216
39.306306, -76.63786, friendPin, 1322, SteinSchein Estates, medium_20x20, Baltimore, MD, 21217
39.278056, -76.74002, friendPin, 1323, Willies, planter_box_etc, Baltimore, MD, 21228
39.324406, -76.7176, friendPin, 1324, Tba, planter_box_etc, Baltimore, MD, 21207
39.325956, -76.60602, friendPin, 1325, Detty, planter_box_etc, Baltimore, MD, 21218
39.351857, -76.56399, familyPin, 1326, Williamss Garden, small_10x10, Towson, MD, 21214
39.311474, -76.58283, familyPin, 1327, Robin Rose!s Garden, planter_box_etc, Baltimore, MD, 21213
39.295306, -76.62118, friendPin, 1328, The Baltimore Garden, small_10x10, Baltimore, MD, 21201
39.310006, -76.67029, friendPin, 1329, Lula, planter_box_etc, Baltimore, MD, 21216
39.207523, -76.82527, friendPin, 1330, None, small_10x10, Columbia, MD, 21045
39.36225, -76.58812, friendPin, 1331, Jakias garden, small_10x10, Baltimore, MD, 21239
39.295306, -76.62118, friendPin, 1332, PAnsy place, planter_box_etc, Baltimore, MD, 21201
39.164158, -76.6306, familyPin, 1333, Tba, small_10x10, Glen Burnie, MD, 21061
38.95211, -77.02097, friendPin, 1334, Pauls. garden, planter_box_etc, Washington, MD, 20011
39.389457, -76.48709, friendPin, 1335, Tba, small_10x10, Baltimore, MD, 21236
38.822163, -76.93974, familyPin, 1336, Kyles Korner, small_10x10, Baltimore, AL, 20748
39.207523, -76.82527, friendPin, 1337, Dianas Garden, planter_box_etc, Columbia, MD, 21045
39.328957, -76.63361, friendPin, 1338, Tba, small_10x10, Baltimore, MD, 21211
42.231788, -83.26481, familyPin, 1339, Deandreas garden, planter_box_etc, taylor, MI, 48180
42.396736, -83.14152, friendPin, 1340, Corrs place, small_10x10, detroit, MI, 48238
39.295306, -76.62118, friendPin, 1341, Hannahs Garden, planter_box_etc, Baltimore, MD, 21201
34.114558, -118.19233, familyPin, 1342, sofies garden, small_10x10, LA, CA, 90042
34.087108, -117.96966, familyPin, 1343, jynxed, small_10x10, Baldwin Park, CA, 91706
34.122058, -118.3379, familyPin, 1344, Nicks Garden, large_over_20x20, la, CO, 90068
34.061911, -118.27687, familyPin, 1345, Green, medium_20x20, la, CA, 90057
34.089459, -118.3285, familyPin, 1346, bonsai, small_10x10, lA, CA, 90038
33.786594, -118.298662, familyPin, 1347, N/A, large_over_20x20, whittier, CA, 90607
33.61541, -84.49033, communityPin, 1348, ATLs finest, farm, college park, GA, 30349
34.254751, -118.42406, familyPin, 1349, Montiel Garden, medium_20x20, pacola, CA, 91331
34.07711, -118.30755, familyPin, 1350, Eden, planter_box_etc, La, MI, 90004
33.987463, -118.334, familyPin, 1351, marias garden, large_over_20x20, los angeles, CA, 90043
34.063209, -118.43643, friendPin, 1352, N/a, planter_box_etc, LA, CA, 90024
34.098859, -118.32745, familyPin, 1353, stillys farm, small_10x10, LA, CA, 90028
34.110425, -118.25832, familyPin, 1354, Juans Garden, medium_20x20, LA, CA, 90039
34.235055, -118.51766, familyPin, 1355, Not your everyday earth girls, large_over_20x20, Northridge, CA, 91325
34.045161, -118.1865, familyPin, 1356, N/A, small_10x10, LA, CA, 90063
34.090259, -118.29455, familyPin, 1357, N/A, small_10x10, los angeles, CA, 90029
34.002063, -118.28737, friendPin, 1358, The garden of fresh, small_10x10, La, CA, 90037
34.261221, -118.31887, familyPin, 1359, no, small_10x10, Sunlansky, CA, 91040
34.029711, -118.35255, familyPin, 1360, MY DEARLY GARDEN, small_10x10, la, CA, 90016
34.002011, -118.43083, familyPin, 1361, marcusel family, medium_20x20, la, CA, 90066
34.014212, -118.11358, familyPin, 1362, Hectors Garden, large_over_20x20, Montebello, AL, 90640
34.009754, -118.33705, friendPin, 1363, N/A, small_10x10, la, CA, 90008
33.948315, -118.24845, friendPin, 1364, Ricos place, planter_box_etc, la, CA, 90002
34.07711, -118.30755, familyPin, 1365, green castle, small_10x10, LA, CA, 90004
34.090409, -118.127, familyPin, 1366, Lupitas Garden, medium_20x20, achambro, CA, 91801
34.06646, -118.30863, familyPin, 1367, Scotts garden, planter_box_etc, la, CA, 90020
34.061911, -118.27687, familyPin, 1368, Elsies Garden, planter_box_etc, la, CA, 90057
34.152476, -118.36841, familyPin, 1369, Pedros Garden, small_10x10, la, CA, 91602
42.462036, -82.90232, familyPin, 1370, Scotts obsession, medium_20x20, Saint Clair shores, MI, 48080
36.180144, -95.91129, communityPin, 1371, Tulsa Met Community Garden, medium_20x20, Tulsa, OK, 74115
34.048411, -118.34015, familyPin, 1372, syoc, large_over_20x20, LA, CA, 90019
34.098859, -118.32745, familyPin, 1373, Tobias, planter_box_etc, Hollywood, CA, 90028
34.07851, -118.26596, familyPin, 1374, n.a, planter_box_etc, LA, CA, 90026
34.098859, -118.32745, friendPin, 1375, assyria, large_over_20x20, LA, CA, 90028
38.197344, -104.6331, familyPin, 1376, Kenns Greenhose, medium_20x20, Pueblo, CO, 81004
38.774863, -77.0593, familyPin, 1377, K-Rocks!, medium_20x20, Alexandria, VA, 22307
34.07851, -118.26596, familyPin, 1378, N/a, medium_20x20, la, CA, 90026
34.122058, -118.3379, friendPin, 1379, nA, small_10x10, LA, CA, 90068
39.15201, -84.38348, communityPin, 1380, Gaines United, large_over_20x20, Cincinnati, OH, 45227
39.173409, -84.51295, communityPin, 1381, Winton Hills Recreation Center, medium_20x20, Cincinnati, OH, 45232
39.188859, -84.45798, friendPin, 1382, Bond Hill Recreation Center, medium_20x20, Cincinnati, OH, 45237
39.15201, -84.38348, communityPin, 1383, New Mission, medium_20x20, Cincinnati, OH, 45227
39.173409, -84.51295, communityPin, 1384, Evergreen Holistic Learning Center, large_over_20x20, Cincinnati, OH, 45232
41.317197, -72.92798, communityPin, 1385, William Street Garden, large_over_20x20, New Haven, CT, 06511
51.70712, -113.2648644, familyPin, 1386, East to West Garden, large_over_20x20, Three Hills, AB, 
39.646847, -104.99076, friendPin, 1387, Sudduth Family Garden, medium_20x20, Englewood, CO, 80110
-22.9035393, -43.2095869, familyPin, 1388, Princesinha, planter_box_etc, Rio de Janeiro, Ri, 
34.098908, -118.36241, friendPin, 1389, Whitneys garden, planter_box_etc, Los Angeles, CA, 90046
37.346241, -121.9846, familyPin, 1390, Three Musketeers, small_10x10, Santa Clara, CA, 95051
37.894625, -122.26372, familyPin, 1391, Trappers pad, planter_box_etc, Berkeley, CA, 94708
37.834724, -122.28316, familyPin, 1392, Allisons garden, planter_box_etc, Oakland, CA, 94608
37.600735, -122.40135, friendPin, 1393, Yvonnes garden, planter_box_etc, Millbrae, CA, 94030
36.304696, -119.11383, familyPin, 1394, Laines garden, small_10x10, Exeter, CA, 93221
37.47584, -122.44323, familyPin, 1395, Stephs garden, small_10x10, Half Moon Bay, CA, 94019
37.778729, -122.49265, familyPin, 1396, Marinas garden, planter_box_etc, San Francisco, CA, 94121
37.592184, -122.04577, familyPin, 1397, Lauras garden, medium_20x20, Union City, CA, 94587
38.040395, -121.63852, familyPin, 1398, Johns garden, small_10x10, Bethel Island, CA, 94511
38.040395, -121.63852, familyPin, 1399, Brians garden, small_10x10, Bethel Island, CA, 94511
37.436451, -121.89438, familyPin, 1400, Ninas garden, planter_box_etc, Milpitas, CA, 95035
37.812377, -122.24199, familyPin, 1401, Makaylas garden, planter_box_etc, Oakland, CA, 94610
37.256743, -121.92312, familyPin, 1402, Michelles Garden, planter_box_etc, San Jose, CA, 95124
37.34964, -121.8544, familyPin, 1403, Kalinas garden, planter_box_etc, San Jose, CA, 95116
37.539839, -122.50819, familyPin, 1404, Amees garden, planter_box_etc, Montara, CA, 94037
37.816876, -121.28541, familyPin, 1405, Goofys garden, medium_20x20, Lathrop, CA, 95330
37.779329, -122.41915, communityPin, 1406, Kiens garden, large_over_20x20, San Francisco, CA, 94102
37.463911, -122.23396, familyPin, 1407, Kevins garden, large_over_20x20, Redwood City, CA, 94061
37.483504, -122.2144, familyPin, 1408, Brians garden, small_10x10, Redwood City, CA, 94063
37.992124, -121.71328, familyPin, 1409, Moncada family garden, small_10x10, Oakley, CA, 94561
39.207828, -121.20021, familyPin, 1410, Eyes are bigger than stomach, medium_20x20, Penn Valley, CA, 95946
37.47584, -122.44323, familyPin, 1411, Allenes garden, small_10x10, Half Moon Bay, CA, 94019
37.499175, -122.26655, familyPin, 1412, Carinas garden, planter_box_etc, San Carlos, CA, 94070
37.499175, -122.26655, familyPin, 1413, Marks garden, planter_box_etc, San Carlos, CA, 94070
36.586193, -121.88667, familyPin, 1414, Birdhouse, large_over_20x20, Monterey, CA, 93940
37.75735, -121.95213, familyPin, 1415, Mikes garden, planter_box_etc, San Ramon, CA, 94583
37.539839, -122.50819, familyPin, 1416, Emily & Jeffs garden, planter_box_etc, Montara, CA, 94037
37.47584, -122.44323, familyPin, 1417, joannes garden, small_10x10, Half Moon Bay, CA, 94019
37.278843, -121.95446, familyPin, 1418, Celmas garden, planter_box_etc, Campbell, CA, 95008
37.551586, -122.32773, familyPin, 1419, The Collins kitchen garden, large_over_20x20, San Mateo, CA, 94402
37.699182, -122.45035, familyPin, 1420, Cicies garden, planter_box_etc, Daly City, CA, 94014
37.792678, -122.40793, familyPin, 1421, Stephens garden, planter_box_etc, San Francisco, CA, 94108
37.699182, -122.45035, familyPin, 1422, Pauls garden, planter_box_etc, Daly City, CA, 94014
37.436451, -121.89438, familyPin, 1423, Wais garden, planter_box_etc, San Jose, CA, 95035
37.613806, -122.48229, familyPin, 1424, Jacquelines garden, planter_box_etc, Pacifics, CA, 94044
37.743381, -122.48578, familyPin, 1425, Cynthias garden, planter_box_etc, San Francisco, CA, 94116
37.703427, -122.128, familyPin, 1426, Stephanies garden, large_over_20x20, San Leandro, CA, 94578
39.089273, -123.50186, familyPin, 1427, Delmas garden, small_10x10, Pleasanton, CA, 95466
38.752434, -121.28933, familyPin, 1428, Glorias great garden, planter_box_etc, Rosehill, CA, 95678
38.556576, -121.49285, familyPin, 1429, Marys garden, planter_box_etc, Sacramento, CA, 95818
37.570385, -122.32044, familyPin, 1430, Summits garden, planter_box_etc, Foster City, CA, 94401
37.405989, -121.84775, familyPin, 1431, Julissas garden, small_10x10, San Jose, CA, 95132
37.613806, -122.48229, familyPin, 1432, Bryns garden, small_10x10, Pacifica, CA, 94044
42.7311638, -73.6832867, friendPin, 1433, Julies garden, small_10x10, Porterville, CA, 93257
37.766529, -122.39577, familyPin, 1434, Shs garden, planter_box_etc, San Francisco, CA, 94107
37.189396, -121.705327, familyPin, 1435, Roselinas garden, small_10x10, Half Moon Bay, CA, 94090
37.786129, -122.43736, familyPin, 1436, Lili, planter_box_etc, San Francisco, CA, 94115
37.47584, -122.44323, familyPin, 1437, Debras garden, large_over_20x20, Half Moon Bay, CA, 94019
37.969673, -122.29413, familyPin, 1438, Cindys garden, small_10x10, El Sobrante, CA, 94803
41.344394, -96.00077, familyPin, 1439, The Hunter harvest, medium_20x20, Omaha, NE, 68152
37.878625, -122.18296, familyPin, 1440, Jessicas garden, planter_box_etc, Orienda, CA, 94563
37.898058, -122.54134, familyPin, 1441, Stacys garden, small_10x10, Mill Valley, CA, 94941
37.515014, -121.92916, familyPin, 1442, Sarats garden, planter_box_etc, Fremont, CA, 94539
37.652857, -122.4301, familyPin, 1443, Juans garden, medium_20x20, San Francisco, CA, 94080
37.790027, -122.18615, familyPin, 1444, Roses garden, small_10x10, Oakland, CA, 94619
37.790027, -122.18615, familyPin, 1445, Tims garden, small_10x10, Oakland, CA, 94619
37.809427, -122.27172, friendPin, 1446, Julias garden, planter_box_etc, Oakland, CA, 94612
36.9613356, -120.0607176, familyPin, 1447, Amys garden, medium_20x20, Madera, CA, 93636
37.47584, -122.44323, familyPin, 1448, The Hessen garden, planter_box_etc, Half Moon Bay, CA, 94019
36.9613356, -120.0607176, familyPin, 1449, Perrys garden, large_over_20x20, Madera, CA, 93636
37.316983, -121.93555, familyPin, 1450, Miriams garden, large_over_20x20, San Jose, CA, 95128
39.089704, -94.53968, communityPin, 1451, Lykins Neighborhood Community Farm, farm, Kansas City, MO, 64127
26.782114, -80.06528, familyPin, 1452, Beachfront, planter_box_etc, West Palm Beach, FL, 33404
37.574936, -122.36332, familyPin, 1453, Kens garden, small_10x10, Burlingame, CA, 94010
37.516687, -122.29026, familyPin, 1454, Johns garden, small_10x10, Belmont, CA, 94002
37.65778, -121.73011, familyPin, 1455, Henriettas garden, planter_box_etc, Livermore, CA, 94550
39.284707, -76.620489, familyPin, 1456, Alfreds garden, small_10x10, Baltimore, MD, 21203
37.652857, -122.4301, familyPin, 1457, Geris jungle, medium_20x20, San Francisco, CA, 94080
37.458615, -122.20009, familyPin, 1458, Virginias garden, planter_box_etc, Atherton, CA, 94027
37.827126, -122.22289, familyPin, 1459, Amys garden, planter_box_etc, Oakland, CA, 94611
38.071769, -122.15517, familyPin, 1460, Kates garden, planter_box_etc, Benicia, CA, 94510
41.607624, -88.19736, familyPin, 1461, The Schueman garden, small_10x10, Plainfield, IL, 60544
37.633732, -122.06101, familyPin, 1462, Janes garden, large_over_20x20, Hayward, CA, 94544
37.38894, -122.017956, familyPin, 1463, Gordons garden, small_10x10, Sunnyvale, CA, 94085
37.633732, -122.06101, familyPin, 1464, Lisas garden, large_over_20x20, Hayward, CA, 94544
37.137595, -121.66211, familyPin, 1465, Rachaels garden, large_over_20x20, Morgan Hill, CA, 95037
37.991571, -121.80207, familyPin, 1466, Jills garden, small_10x10, Antioch, CA, 94509
39.363456, -76.61142, familyPin, 1467, Walters garden, small_10x10, Baltimore, MD, 21212
37.539686, -122.30266, familyPin, 1468, My little refuge, medium_20x20, San Mateo, CA, 94403
39.363456, -76.61142, familyPin, 1469, Harolds garden, small_10x10, Baltimore, MD, 21212
37.47584, -122.44323, friendPin, 1470, Shirleys garden, large_over_20x20, Half Moon Bay, CA, 94019
37.47584, -122.44323, familyPin, 1471, Maxs garden, planter_box_etc, Half Moon Bay, CA, 94019
37.570385, -122.32044, familyPin, 1472, Anas garden, planter_box_etc, San Mateo, CA, 94401
37.539686, -122.30266, familyPin, 1473, Brendas garden, planter_box_etc, San Mateo, CA, 94403
37.782029, -122.46158, familyPin, 1474, Marys garden, planter_box_etc, San Francisco, CA, 94118
36.980556, -122.04603, familyPin, 1475, Jacobs garden, planter_box_etc, Santa Cruz, CA, 95060
37.449888, -122.12749, familyPin, 1476, Bens garden, planter_box_etc, Palo Alto, CA, 94303
37.551586, -122.32773, familyPin, 1477, Vonyas garden, planter_box_etc, San Mateo, CA, 94402
39.363456, -76.61142, familyPin, 1478, We call it love, large_over_20x20, Baltimore, MD, 21212
34.07851, -118.26596, familyPin, 1479, Karens garden, planter_box_etc, Los Angeles, CA, 90026
37.350091, -122.03602, familyPin, 1480, Audreys garden, small_10x10, Sunnyvale, CA, 94087
37.533538, -122.24602, familyPin, 1481, Hall family, planter_box_etc, Redwood Shores, CA, 94065
37.533538, -122.24602, familyPin, 1482, Barbs garden, medium_20x20, Redwood City, CA, 94065
37.305714, -121.81145, familyPin, 1483, Roans garden, planter_box_etc, San Jose, CA, 95121
37.307742, -121.99976, familyPin, 1484, Alices garden, small_10x10, San Jose, CA, 95129
37.905924, -122.05858, familyPin, 1485, Annalies garden, small_10x10, Walnut Creek, CA, 94596
37.311042, -121.96162, familyPin, 1486, Jenifers garden, small_10x10, San Jose, CA, 95117
37.766529, -122.39577, friendPin, 1487, Kristins garden, planter_box_etc, San Francisco, CA, 94107
37.369473, -121.82077, familyPin, 1488, Frances garden, small_10x10, San Jose, CA, 95127
37.539839, -122.50819, familyPin, 1489, Cathys garden, small_10x10, Montara, CA, 94037
37.574936, -122.36332, familyPin, 1490, Emereldas garden, planter_box_etc, Burlingame, CA, 94010
37.444879, -122.26253, friendPin, 1491, Janices garden, small_10x10, Redwood City, CA, 94062
37.862526, -122.27582, familyPin, 1492, Daga garden, medium_20x20, Berkeley, CA, 94703
37.741797, -122.4378, familyPin, 1493, Bryans garden, small_10x10, San Francisco, CA, 94131
37.741797, -122.4378, familyPin, 1494, Audreys garden, small_10x10, San Francisco, CA, 94131
37.801028, -122.43836, friendPin, 1495, Jons garden, planter_box_etc, San Francisco, CA, 94123
37.625908, -122.42363, familyPin, 1496, Diannes garden, planter_box_etc, San Bruno, CA, 94066
